image,text,pattern_type,state,city,district_number,series,registration_number,layout,font,augmentation_level,render_sha256
images/plate_000116.png,महाराष्ट्र १० वीएम ५५१४,full_state,महाराष्ट्र,,१०,वीएम,५५१४,one_line,ITFDevanagari.ttc#8,mild,9c06c87b804e419714bc07c9b4e7cee46b70487ca77735141e8a926777083f7f
images/plate_000117.png,तेलंगाना१४ईके३८९९,full_state,तेलंगाना,,१४,ईके,३८९९,one_line,Devanagari Sangam MN.ttc#1,clean,59d04794941e95065bd1e57203c0e6b5d782bf7afec55b9755321cd882a30733
images/plate_000118.png,रुड़की२२पीएम६१४९,city,उत्तराखंड,रुड़की,२२,पीएम,६१४९,two_line,ITFDevanagari.ttc#2,mild,9d734477f04df2c9f90baac58a26f6e57185d60b1b3beeb4dfe25158ae337a57
images/plate_000119.png,निजामाबाद ८०४३,city,तेलंगाना,निजामाबाद,३९,बीएम,८०४३,two_line,Shree714.ttc#0,clean,1b6938cfb356c248986a27576ce3b45fb5e6798cd33a8e5c345d3fce30deee8f
images/plate_000120.png,गुजरात४९ओबी७६१९,full_state,गुजरात,,४९,ओबी,७६१९,one_line,DevanagariMT.ttc#1,clean,a45d0d57bebca503187ba2fefc9d922b7f38aca381a4ed5a692636136a2eb92e
images/plate_000121.png,ओडिशा-६९-पीएस-७८०३,full_state,ओडिशा,,६९,पीएस,७८०३,one_line,Devanagari Sangam MN.ttc#0,difficult,1b8e014620753575aeac1df5031529419946b529d32da982577e872f8a614ffa
images/plate_000122.png,डीडी३४एक्सज़ेड३९७,short_state,दादरा और नगर हवेली और दमन और दीव,,३४,एक्सज़ेड,३९७,one_line,ITFDevanagari.ttc#3,clean,28910985aab3cc463fc1c49308cc76703f0a1ffab6585b5f9d08f48aeab416ba
images/plate_000123.png,डब्ल्यूबी-१३-एसवाय-२९२,short_state,पश्चिम बंगाल,,१३,एसवाय,२९२,one_line,Shree714.ttc#0,mild,35140790fa6bb75c297dd409dfa6e886d6d13f52064322ed8d1de7a2ce292d3d
images/plate_000124.png,हुबली ६३ वीडी ३७३४,city,कर्नाटक,हुबली,६३,वीडी,३७३४,one_line,ITFDevanagari.ttc#8,mild,41f10736e916c74a037b2a87c0839e516c3f4a1761cc61c960edc69c87b1384a
images/plate_000125.png,एमजेड५१डीवी४७,short_state,मिजोरम,,५१,डीवी,४७,one_line,Shree714.ttc#0,clean,61b88426d54572158302f5e3da77ee79ce5f65a92bc563abc2cc83a30597a91a
images/plate_000126.png,एएन२८यूएच४४०८,short_state,अंडमान और निकोबार द्वीपसमूह,,२८,यूएच,४४०८,one_line,Arial Unicode.ttf,mild,baf9229df31ac4adabf89130c4bd582e82b821e17dee7c2f50f4348a64c65a51
images/plate_000127.png,एमएन१४वी६१३१,short_state,मणिपुर,,१४,वी,६१३१,one_line,ITFDevanagari.ttc#4,clean,d3924ac16adbe748099c8286a19b2dfd7ed82fd8cf9e3a76e1d9f318d273a144
images/plate_000128.png,कर्नाटक २० एचबी ९८३०,full_state,कर्नाटक,,२०,एचबी,९८३०,one_line,Arial Unicode.ttf,mild,97495e3ea27b9e6704378ad8bf836b87002e1fe35f1b54521a0d28e568ca526c
images/plate_000129.png,तेलंगाना२९एक्सजे५४२८,full_state,तेलंगाना,,२९,एक्सजे,५४२८,one_line,DevanagariMT.ttc#0,clean,21cb35377ae258b4677a720f94804f8c4e51a00b44b8f4d7b2748d69d83d6c3d
images/plate_000130.png,एमएन  २०  जी  ९३२९,short_state,मणिपुर,,२०,जी,९३२९,one_line,DevanagariMT.ttc#1,difficult,af3dfdf6b488ce297509d09ebeb08d2440e46f0b1193090749985903322da582
images/plate_000131.png,केरल ६८ वी ४,full_state,केरल,,६८,वी,४,one_line,DevanagariMT.ttc#0,mild,d8134d46b1e49be8ac5f748489bace3c388b03763346b40018066fcc1d7a785b
images/plate_000132.png,एमएच८२आरटी०६,short_state,महाराष्ट्र,,८२,आरटी,०६,two_line,Arial Unicode.ttf,clean,48389eb00197de7cd2d737c109dbd917011d7586944b73bae9285fad98590db3
images/plate_000133.png,टीएस३५डब्ल्यूई१७१८,short_state,तेलंगाना,,३५,डब्ल्यूई,१७१८,two_line,ITFDevanagari.ttc#4,clean,d99e2bbf90f189f23106f3b6e10dbcb85e01c4d8fb868efa0c7ce99ad17f071c
images/plate_000134.png,टीआर६२एए१८०९,short_state,त्रिपुरा,,६२,एए,१८०९,one_line,DevanagariMT.ttc#1,difficult,98cc7e339b896c1a0c68b4d4ee14846032c5c978bf8c5a8d508557ed315ed189
images/plate_000135.png,तमिलनाडु-९४-के-६५६६,full_state,तमिलनाडु,,९४,के,६५६६,one_line,Shree714.ttc#0,mild,09ec8a6d75480951e2a6c6d795d3679880809787bf6532860b62274204717956
images/plate_000136.png,राजस्थान७३वीके१५६०,full_state,राजस्थान,,७३,वीके,१५६०,two_line,ITFDevanagari.ttc#7,mild,8907ddf8cf8d9a1fdea22d6f0d7ea8612f6f43b5095705250556598ce673de13
images/plate_000137.png,दादरा और नगर हवेली और दमन और दीवडीडी५८पीएक्स१६८१,full_state,दादरा और नगर हवेली और दमन और दीव,,५८,पीएक्स,१६८१,one_line,Devanagari Sangam MN.ttc#1,clean,ef21f3ff7249c40222e1d7dcf17c192a809d83ff746edaefc4313c79b3fb4bc8
images/plate_000138.png,सीएच ५९ वायटी ५९५२,short_state,चंडीगढ़,,५९,वायटी,५९५२,two_line,ITFDevanagari.ttc#2,clean,f86e56569c5873fa3d8cdca0bc6967cbf39dc85762d0469208ec675b2bd58fbb
images/plate_000139.png,उत्तर प्रदेश-१४-जीजी-८७२,full_state,उत्तर प्रदेश,,१४,जीजी,८७२,two_line,ITFDevanagari.ttc#5,difficult,91a521cb7851b413094df1fe71ad693b8f74de96a74da89beb62e630712d5ea8
images/plate_000140.png,केरल ५० टीडब्ल्यू ४४८२,full_state,केरल,,५०,टीडब्ल्यू,४४८२,two_line,DevanagariMT.ttc#1,mild,4dd269ef45bdbbff5b6775e219935db84a54a7ddc073d614a0270f0cdc8a2af9
images/plate_000141.png,यूपी८७आरजे६९२०,short_state,उत्तर प्रदेश,,८७,आरजे,६९२०,one_line,Arial Unicode.ttf,clean,a015a801538ade4664cfb6409a7c824192fa685ec77b8c1a7fcfe236ddab7cbf
images/plate_000142.png,केए९७एलओ८८८,short_state,कर्नाटक,,९७,एलओ,८८८,one_line,ITFDevanagari.ttc#2,clean,2cfbae9346fedcb4f0e86e374b1cab9136bed9292f6ece3433c767482afaf0cc
images/plate_000143.png,दिगलीपुर-८८ आरबी ५,city,अंडमान और निकोबार द्वीपसमूह,दिगलीपुर,८८,आरबी,५,one_line,ITFDevanagari.ttc#4,mild,e909d790383ec02b9d9d03eb08acf310aa1b4cde689932cae3e6e4cbb78aa5c7
images/plate_000144.png,गाजियाबाद ६८ एफ ८२७६,city,उत्तर प्रदेश,गाजियाबाद,६८,एफ,८२७६,one_line,ITFDevanagari.ttc#2,clean,466d6d4e22f2f08a01505e33439dfa4088144b43cabee7e59c6dedd135a4835e
images/plate_000145.png,मिजोरम ८३ टीएच ५२५८,full_state,मिजोरम,,८३,टीएच,५२५८,one_line,ITFDevanagari.ttc#3,clean,9b85fe25581602b870a85f2bc41adbcf2b010a0e2e67280968ffbf2c5a6a6835
images/plate_000146.png,जीजे६६डी८८१४,short_state,गुजरात,,६६,डी,८८१४,one_line,ITFDevanagari.ttc#1,mild,6683f24db39a7b9400c64a4756f5f5dcf9a81e6b076f0df5d6ed5ef245ba4f43
images/plate_000147.png,एपी८७ए१०३६,short_state,आंध्र प्रदेश,,८७,ए,१०३६,one_line,Devanagari Sangam MN.ttc#1,medium,b7e47c4bf07cd87cb5415a675242f2ddcdf0a0f53064d3c6f6bc1632ff36a705
images/plate_000148.png,देहरादून ४८ एआर २३१६,city,उत्तराखंड,देहरादून,४८,एआर,२३१६,one_line,Shree714.ttc#2,clean,138590eda6e22a6ac03b74340d713dcb4781a359a3b06db46626f1ec1751a077
images/plate_000149.png,टीएन-३३-एफ-९२९४,short_state,तमिलनाडु,,३३,एफ,९२९४,one_line,Shree714.ttc#2,clean,45baad7c9cdde7b017f627b4f660d54c9d44bf2bceed8f0c3cd33ed90b377325
images/plate_000150.png,त्रिपुरा३१टी१९८,full_state,त्रिपुरा,,३१,टी,१९८,one_line,ITFDevanagari.ttc#4,medium,3c5d844660cdcb41046c4a765bb6557a93a48950bca1bcebc2a00266278b46d9
images/plate_000151.png,केए १८-जीआई १२५२,short_state,कर्नाटक,,१८,जीआई,१२५२,one_line,Devanagari Sangam MN.ttc#0,clean,4616ee10f928c740794894c66028cc38a4942e2e32763cae8f5928ca3584e66a
images/plate_000152.png,शासकीय वाहन-८२२७,government,दादरा और नगर हवेली और दमन और दीव,,१८,क्यूसी,८२२७,one_line,ITFDevanagari.ttc#0,clean,feb710fcc9380d55c2efab03798f65a17f1091234d765863b5f31528c2fe28b4
images/plate_000153.png,एचआर-६३-आईएल-३३८७,short_state,हरियाणा,,६३,आईएल,३३८७,one_line,ITFDevanagari.ttc#7,clean,e19f9eb548c33d6905cb4c82db7962ec8e03cb4121bde89f674e103f091bceec
images/plate_000154.png,आरजे-७३-यू-९६२८,short_state,राजस्थान,,७३,यू,९६२८,one_line,Shree714.ttc#1,mild,878ce2842d1cd57e3270ac52f7e8b392b24ed9935ef5c9cddef817166f8d9c27
images/plate_000155.png,टीएस५४एक्सडी७८४४,short_state,तेलंगाना,,५४,एक्सडी,७८४४,two_line,ITFDevanagari.ttc#8,clean,6a416926012369bb6c95ae0986abef898d5191845e125d7c9e169377c16dc52b
images/plate_000156.png,एमएन ७३ एक्सएक्स ४६४४,short_state,मणिपुर,,७३,एक्सएक्स,४६४४,one_line,Shree714.ttc#0,mild,95378e55b424d3f60181f3a293d77a0c8558755ded9de882db4bc1dcbacdfae4
images/plate_000157.png,श्रीनगर७७ज़ेड१९२५,city,जम्मू और कश्मीर,श्रीनगर,७७,ज़ेड,१९२५,one_line,Arial Unicode.ttf,clean,9ea2874d0e328bcf73b15239ba78e19785efc2adff4550fb2aaec500fec8eda8
images/plate_000158.png,जळगाव ७६-वायडब्ल्यू-६९७१,city,महाराष्ट्र,जळगाव,७६,वायडब्ल्यू,६९७१,two_line,ITFDevanagari.ttc#3,mild,9a834dfb837034ee49cb1964755963f1ccb79f34032bb5985f9dab2f6cc021ad
images/plate_000159.png,एएन६२आर४१५७,short_state,अंडमान और निकोबार द्वीपसमूह,,६२,आर,४१५७,one_line,ITFDevanagari.ttc#7,clean,5cb4923fa722df459ae5b3f0d9e9a8e8ae21a2f71bad3db0574bed00d7740a24
images/plate_000160.png,यूपी-९१-एम-००८६,short_state,उत्तर प्रदेश,,९१,एम,००८६,one_line,Shree714.ttc#0,mild,4259390669db8f2bc3d3341baab44a0313f7c4b6d47805e6056a7e82765b12c4
images/plate_000161.png,टीएस २१ आई ५७८५,short_state,तेलंगाना,,२१,आई,५७८५,one_line,ITFDevanagari.ttc#1,clean,006eb1cd7f28f62272bdbc8bc30fe95a41e3fae58a181d751fb385ea7bc71f0d
images/plate_000162.png,एचआर५२आईएफ१७४४,short_state,हरियाणा,,५२,आईएफ,१७४४,one_line,ITFDevanagari.ttc#5,medium,dc9a623f33e11c995ec334d2c10469216977bdc7b7cea0657e6b90832de7ff1d
images/plate_000163.png,टीएन २९ एचज़ेड ५७८५,short_state,तमिलनाडु,,२९,एचज़ेड,५७८५,two_line,ITFDevanagari.ttc#3,clean,29f2d8f69a67042cfe32d00e296beccd295ed43681735f7251245d1cc25aa08b
images/plate_000164.png,उदयपुर-२५-जीएच-४३४८,city,त्रिपुरा,उदयपुर,२५,जीएच,४३४८,two_line,ITFDevanagari.ttc#6,clean,47c589cab06b86ad4bb799ef0aed80c8cf3966cefe035ccd3fef062da248c625
images/plate_000165.png,नागालैंड७४पीएफ८३७४,full_state,नागालैंड,,७४,पीएफ,८३७४,one_line,Devanagari Sangam MN.ttc#0,mild,bcf202dbf2f62a2df5e5e67c6b4ed5f9edb54c1d7254ac4fbc377e295fff77a5
images/plate_000166.png,तुरा-९७-एमआई-९३६१,city,मेघालय,तुरा,९७,एमआई,९३६१,one_line,ITFDevanagari.ttc#2,clean,cd469ae0bd4b33e29427c1888758d35e24f1e33ee7212838a69e73c3ad048d14
images/plate_000167.png,डीडी६७केज़ेड४१११,short_state,दादरा और नगर हवेली और दमन और दीव,,६७,केज़ेड,४१११,two_line,ITFDevanagari.ttc#7,medium,f8b92286b89e55ee99de9b918817bb325b6a0c505fcfa62281f577ecda307d0a
images/plate_000168.png,जीजे ३७ वीक्यू ७३२२,short_state,गुजरात,,३७,वीक्यू,७३२२,one_line,ITFDevanagari.ttc#4,clean,c39dfec281f57997344b122b5121f41d884b2b6740ad7442675b164cbec6a5a4
images/plate_000169.png,हिमाचल प्रदेश-४१-डब्ल्यूआई-६४७९,full_state,हिमाचल प्रदेश,,४१,डब्ल्यूआई,६४७९,two_line,ITFDevanagari.ttc#0,clean,6206173ba01073c76295c823a73dae5b88fde0c92ffbe127f1c617135d1174d1
images/plate_000170.png,दीमापुर-१३६३,city,नागालैंड,दीमापुर,०७,एम,१३६३,two_line,ITFDevanagari.ttc#4,mild,54dcf49eec23e9b7794d604dcc707d5ef25beee8144881c4cebf6587594c9c0b
images/plate_000171.png,जिल्हा परिषद-४९७३,government,हिमाचल प्रदेश,,१२,एलएन,४९७३,one_line,ITFDevanagari.ttc#6,medium,c4595b71e9c10ac9faafcb00696ca55e19a4711e54f0a2e0c2b19e9ebf419882
images/plate_000172.png,हरियाणा-११-एचक्यू-४४५४,full_state,हरियाणा,,११,एचक्यू,४४५४,two_line,ITFDevanagari.ttc#8,medium,2c88dd9536c9305bcaafaa8dceb7b51416e226985da9bc84d3b0d8f12b1fc919
images/plate_000173.png,अंडमान और निकोबार द्वीपसमूह४३वाय०९१८,full_state,अंडमान और निकोबार द्वीपसमूह,,४३,वाय,०९१८,two_line,ITFDevanagari.ttc#0,clean,37b43038f3ae715c09d4022edd56029db3bff0abd7622d431e8a43c7fa153b03
images/plate_000174.png,डब्ल्यूबी ६७ जीपी ५११३,short_state,पश्चिम बंगाल,,६७,जीपी,५११३,one_line,Devanagari Sangam MN.ttc#0,clean,6a68b396eaf4ed0ff4fa964dd25b048f5156522e07a6558ba5dc40a8279f91ca
images/plate_000175.png,तमिलनाडु  ४२  ज़ेड  १९६०,full_state,तमिलनाडु,,४२,ज़ेड,१९६०,one_line,Shree714.ttc#3,difficult,e009cedc3a7c987bba535c5540d7c73ffc2e153aad8c873ab71b63d0f5ca4022
images/plate_000176.png,सीजी ३० आरज़ेड ५६९०,short_state,छत्तीसगढ़,,३०,आरज़ेड,५६९०,two_line,ITFDevanagari.ttc#1,clean,524dff5f980b3a8f5a35449fcc3314a978aaf4c8bf8441e769353d2bc06df330
images/plate_000177.png,कोझिकोड६०टीआर८७०२,city,केरल,कोझिकोड,६०,टीआर,८७०२,two_line,ITFDevanagari.ttc#9,medium,a0232b5b6159242f62d3cd0afe600000a2d23a390a7cf48627d4a9454b6d6d90
images/plate_000178.png,एनएल-१३-यू-८०२६,short_state,नागालैंड,,१३,यू,८०२६,two_line,ITFDevanagari.ttc#3,clean,f12b223a8fd23e79b359d55fc48ae9933d6ba187742924bd83e5df4a7e7a461a
images/plate_000179.png,सीएच-९१-टी-०६६६,short_state,चंडीगढ़,,९१,टी,०६६६,one_line,Devanagari Sangam MN.ttc#1,medium,e425808a2a35c19f37d018cb03206b9947efa4267ed422a08cadc69444933367
